County_Name,Civilian employed population 16 years and over,"Agriculture, forestry, fishing and hunting, and mining",Construction,Manufacturing,Wholesale trade,Retail trade,"Transportation and warehousing, and utilities",Information,"Finance and insurance, and real estate and rental and leasing","Professional, scientific, and management, and administrative and waste management services","Educational services, and health care and social assistance","Arts, entertainment, and recreation, and accommodation and food services","Other services, except public administration",Public administration,PERCENT ALLOCATED,Industry
        Estimate,11.50%,0.00%,59.60%,4.70%,2.30%,6.90%,18.70%,28.50%,3.70%,5.00%,0.40%,0.10%,21.90%,2.40%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,13.80%,62.20%,2.30%,51.20%,32.70%,17.10%,38.10%,0.90%,2.60%,4.50%,1.50%,7.30%,6.20%,1.90%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Peach County, Georgia","11,059",415,666,902,319,"1,562",906,14,467,"1,082","2,444",900,347,"1,035",,17.30%
    Total,,,,,,,,,,,,,,,,
        Estimate,26.80%,7.20%,10.20%,10.80%,12.90%,8.50%,10.30%,28.60%,54.20%,30.60%,59.70%,4.30%,20.20%,33.10%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,18.50%,23.60%,0.00%,3.10%,0.00%,0.00%,0.00%,0.00%,2.10%,30.40%,19.30%,68.70%,38.00%,35.10%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,21.40%,0.00%,1.50%,12.30%,48.90%,57.50%,4.50%,28.60%,42.60%,18.90%,16.40%,23.20%,13.30%,8.40%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,14.30%,69.20%,72.20%,17.40%,0.00%,5.20%,11.90%,0.00%,1.10%,10.40%,2.50%,3.80%,22.50%,16.60%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,19.10%,0.00%,16.10%,56.40%,38.20%,28.90%,73.30%,42.90%,0.00%,9.80%,2.10%,0.00%,6.10%,6.80%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Pickens County, Georgia","14,539",214,"1,111","2,248",310,"1,955",686,126,"1,169","1,112","3,257","1,061",557,733,,10.60%
    Total,,,,,,,,,,,,,,,,
        Estimate,28.40%,35.50%,25.50%,17.00%,32.60%,16.80%,9.50%,57.10%,47.30%,37.40%,42.60%,22.20%,5.60%,26.50%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,20.00%,22.00%,0.00%,0.30%,0.00%,2.00%,0.00%,15.90%,0.20%,32.40%,38.80%,66.00%,24.20%,45.40%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,22.50%,1.40%,3.10%,10.40%,43.20%,51.00%,27.10%,11.90%,51.90%,25.10%,13.10%,9.30%,12.60%,25.90%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,11.60%,41.10%,71.10%,13.70%,7.70%,8.10%,3.80%,0.00%,0.00%,2.30%,0.00%,1.80%,43.30%,0.80%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,17.50%,0.00%,0.40%,58.50%,16.50%,21.90%,59.60%,15.10%,0.60%,2.80%,5.50%,0.70%,14.40%,1.40%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Pierce County, Georgia","7,958",354,613,"1,695",253,660,641,49,210,354,"1,664",735,403,327,,7.70%
    Total,,,,,,,,,,,,,,,,
        Estimate,25.70%,16.40%,5.70%,5.20%,20.60%,18.50%,10.60%,32.70%,29.00%,43.20%,63.80%,6.40%,42.40%,33.60%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,14.80%,0.00%,0.00%,0.00%,3.20%,0.00%,0.80%,0.00%,11.00%,14.10%,19.70%,72.80%,20.30%,45.60%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,17.30%,3.40%,1.80%,4.30%,29.60%,62.40%,10.00%,22.40%,60.00%,34.70%,14.90%,18.60%,3.50%,20.80%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,14.80%,66.40%,85.00%,9.90%,11.90%,6.20%,18.30%,44.90%,0.00%,7.90%,0.80%,0.00%,0.50%,0.00%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,27.50%,13.80%,7.50%,80.60%,34.80%,12.90%,60.40%,0.00%,0.00%,0.00%,0.80%,2.20%,33.30%,0.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Pike County, Georgia","8,062",77,739,"1,123",120,481,849,84,485,686,"1,993",437,291,697,,15.30%
    Total,,,,,,,,,,,,,,,,
        Estimate,39.20%,51.90%,21.00%,27.80%,7.50%,21.00%,16.30%,38.10%,41.40%,62.00%,71.30%,17.40%,14.10%,29.80%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,14.00%,29.90%,0.00%,0.00%,0.00%,3.70%,1.20%,0.00%,0.00%,26.40%,12.20%,64.10%,27.10%,42.00%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,18.50%,0.00%,3.20%,19.40%,39.20%,49.10%,23.40%,38.10%,53.00%,6.40%,11.10%,11.70%,17.50%,16.40%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,13.30%,11.70%,71.90%,11.80%,18.30%,6.20%,10.80%,23.80%,0.00%,2.60%,0.60%,4.80%,35.70%,11.80%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,15.00%,6.50%,3.90%,41.00%,35.00%,20.00%,48.30%,0.00%,5.60%,2.60%,4.90%,2.10%,5.50%,0.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Polk County, Georgia","18,682",180,"1,629","4,784",521,"1,997","1,077",394,540,"1,640","2,680","1,478","1,074",688,,11.10%
    Total,,,,,,,,,,,,,,,,
        Estimate,20.50%,44.40%,9.00%,9.20%,3.10%,9.50%,15.30%,20.30%,36.50%,24.00%,62.30%,9.10%,16.90%,18.30%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,15.60%,0.00%,0.00%,0.70%,1.50%,3.80%,0.00%,0.00%,3.90%,44.30%,15.00%,66.10%,38.30%,39.20%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,21.40%,0.00%,5.50%,12.70%,19.80%,59.40%,18.80%,65.50%,59.60%,15.10%,14.60%,18.40%,2.20%,42.00%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,14.20%,42.20%,75.90%,9.80%,10.70%,2.80%,39.60%,9.60%,0.00%,3.30%,0.10%,0.80%,20.50%,0.40%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,28.30%,13.30%,9.60%,67.60%,64.90%,24.50%,26.40%,4.60%,0.00%,13.30%,7.90%,5.50%,22.10%,0.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Pulaski County, Georgia","4,030",39,247,698,26,645,256,21,93,142,"1,110",241,246,266,,22.80%
    Total,,,,,,,,,,,,,,,,
        Estimate,29.40%,30.80%,21.10%,7.90%,0.00%,2.20%,0.00%,0.00%,41.90%,46.50%,66.30%,21.20%,27.60%,33.80%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,13.30%,0.00%,0.00%,0.90%,0.00%,3.10%,0.00%,0.00%,12.90%,17.60%,15.20%,66.40%,30.10%,26.70%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,22.80%,30.80%,8.90%,3.40%,100.00%,58.00%,61.30%,28.60%,45.20%,24.60%,11.90%,3.30%,4.50%,26.30%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,11.90%,38.50%,70.00%,13.00%,0.00%,0.00%,19.90%,71.40%,0.00%,0.00%,0.00%,9.10%,37.80%,7.10%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,22.60%,0.00%,0.00%,74.80%,0.00%,36.70%,18.80%,0.00%,0.00%,11.30%,6.60%,0.00%,0.00%,6.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Putnam County, Georgia","8,637",148,503,947,63,"1,588",591,67,578,750,"1,371","1,147",382,502,,15.20%
    Total,,,,,,,,,,,,,,,,
        Estimate,28.10%,43.20%,2.00%,8.60%,25.40%,11.30%,9.60%,82.10%,39.30%,43.30%,68.30%,20.10%,22.00%,32.10%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,15.90%,0.00%,0.00%,1.50%,0.00%,3.40%,3.60%,0.00%,4.00%,26.50%,16.40%,52.40%,23.80%,28.30%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,22.40%,0.00%,2.60%,10.60%,4.80%,48.80%,10.30%,0.00%,41.30%,16.70%,10.60%,27.60%,0.00%,31.30%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,10.10%,43.20%,69.40%,2.00%,23.80%,3.70%,6.60%,17.90%,15.10%,6.00%,1.00%,0.00%,38.00%,5.20%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,23.50%,13.50%,26.00%,77.40%,46.00%,32.90%,69.90%,0.00%,0.30%,7.50%,3.60%,0.00%,16.20%,3.20%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Quitman County, Georgia",702,18,21,143,0,128,55,0,63,12,119,39,8,96,,15.00%
    Total,,,,,,,,,,,,,,,,
        Estimate,21.40%,0.00%,0.00%,21.00%,-,0.00%,0.00%,-,68.30%,100.00%,38.70%,0.00%,37.50%,16.70%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,26.10%,0.00%,0.00%,7.00%,-,0.00%,0.00%,-,0.00%,0.00%,41.20%,100.00%,62.50%,83.30%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,22.90%,0.00%,0.00%,11.20%,-,93.80%,0.00%,-,31.70%,0.00%,4.20%,0.00%,0.00%,0.00%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,3.00%,0.00%,71.40%,0.00%,-,0.00%,0.00%,-,0.00%,0.00%,5.00%,0.00%,0.00%,0.00%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,26.60%,100.00%,28.60%,60.80%,-,6.30%,100.00%,-,0.00%,0.00%,10.90%,0.00%,0.00%,0.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Rabun County, Georgia","6,484",57,567,670,54,709,319,91,409,919,"1,130","1,034",372,153,,20.00%
    Total,,,,,,,,,,,,,,,,
        Estimate,30.20%,14.00%,12.20%,23.10%,3.70%,8.20%,13.50%,26.40%,57.20%,41.30%,63.50%,9.10%,24.20%,56.20%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,27.50%,0.00%,0.00%,3.60%,5.60%,10.70%,1.90%,0.00%,2.70%,46.20%,14.20%,86.70%,35.20%,32.00%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,19.00%,0.00%,4.80%,14.50%,55.60%,62.50%,23.20%,61.50%,40.10%,6.60%,15.30%,4.30%,11.60%,11.80%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,11.00%,86.00%,78.80%,5.70%,0.00%,3.80%,4.70%,0.00%,0.00%,3.70%,2.60%,0.00%,19.10%,0.00%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,12.40%,0.00%,4.20%,53.10%,35.20%,14.80%,56.70%,12.10%,0.00%,2.10%,4.50%,0.00%,9.90%,0.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Randolph County, Georgia","2,425",192,106,486,25,358,202,6,23,90,452,78,106,301,,10.80%
    Total,,,,,,,,,,,,,,,,
        Estimate,19.30%,16.70%,25.50%,8.40%,0.00%,1.40%,0.00%,33.30%,95.70%,91.10%,41.80%,26.90%,6.60%,13.60%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,27.10%,0.00%,0.00%,16.70%,0.00%,22.60%,0.00%,0.00%,0.00%,5.60%,39.60%,60.30%,74.50%,61.10%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,18.50%,5.20%,0.00%,4.70%,88.00%,50.60%,46.00%,66.70%,4.30%,3.30%,7.70%,0.00%,0.00%,25.20%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,7.60%,70.80%,5.70%,2.30%,0.00%,7.80%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.80%,0.00%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,27.50%,7.30%,68.90%,67.90%,12.00%,17.60%,54.00%,0.00%,0.00%,0.00%,10.80%,12.80%,16.00%,0.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Richmond County, Georgia","83,015",261,"4,286","7,750","1,588","9,949","3,950","1,187","3,039","10,859","20,824","10,053","4,509","4,760",,14.20%
    Total,,,,,,,,,,,,,,,,
        Estimate,31.40%,21.50%,13.80%,14.20%,14.80%,9.30%,14.00%,57.00%,32.00%,33.10%,60.60%,13.20%,29.80%,44.00%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,22.20%,0.00%,0.00%,2.20%,1.20%,4.40%,2.80%,8.50%,6.70%,24.80%,25.40%,62.10%,33.60%,34.00%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,23.20%,9.60%,3.50%,8.50%,54.30%,67.40%,17.50%,23.40%,53.90%,27.30%,10.70%,19.30%,9.80%,14.50%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,7.40%,40.60%,73.40%,7.70%,8.20%,3.40%,9.70%,7.20%,2.60%,1.60%,0.20%,1.30%,16.50%,4.30%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,15.80%,28.40%,9.30%,67.60%,21.50%,15.60%,56.00%,3.90%,4.80%,13.30%,3.10%,4.00%,10.20%,3.20%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Rockdale County, Georgia","41,213",132,"3,618","3,745",875,"3,961","3,478","1,043","2,626","5,163","8,621","3,438","2,053","2,460",,18.90%
    Total,,,,,,,,,,,,,,,,
        Estimate,35.10%,26.50%,7.30%,24.60%,6.90%,9.10%,6.90%,56.00%,42.90%,47.70%,73.10%,17.50%,17.90%,46.40%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,16.10%,38.60%,0.30%,0.80%,5.60%,7.60%,1.60%,0.00%,7.20%,17.10%,14.90%,59.40%,46.50%,31.40%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,22.90%,0.00%,8.20%,15.90%,55.30%,55.50%,27.00%,28.40%,46.10%,24.90%,10.20%,18.00%,7.20%,19.40%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,10.10%,34.80%,78.60%,2.10%,0.00%,3.10%,7.30%,10.80%,2.60%,3.50%,0.90%,0.10%,16.00%,1.50%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,15.90%,0.00%,5.60%,56.60%,32.20%,24.60%,57.10%,4.80%,1.20%,6.80%,1.00%,4.90%,12.40%,1.30%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Schley County, Georgia","2,255",135,277,286,81,207,73,0,107,132,540,86,78,253,,16.30%
    Total,,,,,,,,,,,,,,,,
        Estimate,29.40%,3.70%,11.60%,26.60%,0.00%,6.80%,6.80%,-,27.10%,25.80%,64.40%,32.60%,28.20%,27.70%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,20.00%,0.00%,0.00%,7.30%,0.00%,9.20%,0.00%,-,0.00%,57.60%,26.70%,43.00%,9.00%,57.70%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,20.50%,0.00%,9.70%,21.70%,71.60%,58.50%,31.50%,-,72.90%,13.60%,7.00%,14.00%,9.00%,7.10%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,13.30%,46.70%,51.30%,5.90%,7.40%,10.60%,9.60%,-,0.00%,0.00%,0.00%,0.00%,32.10%,7.50%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,16.80%,49.60%,27.40%,38.50%,21.00%,15.00%,52.10%,-,0.00%,3.00%,1.90%,10.50%,21.80%,0.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Screven County, Georgia","5,594",272,452,950,17,784,555,84,111,342,"1,149",299,304,275,,11.00%
    Total,,,,,,,,,,,,,,,,
        Estimate,25.70%,19.10%,19.20%,10.80%,0.00%,8.20%,20.50%,4.80%,27.00%,38.30%,55.40%,26.40%,23.70%,24.00%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,17.10%,7.40%,0.00%,2.10%,0.00%,0.00%,1.10%,0.00%,0.00%,42.40%,29.10%,68.20%,44.10%,33.10%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,22.10%,19.10%,2.70%,28.40%,58.80%,69.80%,5.00%,23.80%,16.20%,8.20%,13.10%,2.00%,5.30%,28.00%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,15.00%,47.80%,65.90%,19.50%,41.20%,2.20%,8.80%,70.20%,15.30%,0.90%,0.30%,0.00%,20.70%,2.90%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,20.20%,6.60%,12.20%,39.20%,0.00%,19.90%,64.50%,1.20%,41.40%,10.20%,2.20%,3.30%,6.30%,12.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Seminole County, Georgia","2,810",140,164,419,37,327,169,8,109,131,825,77,293,111,,15.40%
    Total,,,,,,,,,,,,,,,,
        Estimate,35.00%,38.60%,3.70%,10.50%,0.00%,7.30%,16.60%,0.00%,36.70%,55.00%,72.20%,16.90%,20.50%,42.30%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,18.40%,6.40%,0.00%,3.80%,0.00%,3.40%,0.00%,0.00%,0.00%,37.40%,22.80%,70.10%,46.40%,48.60%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,14.20%,8.60%,8.50%,0.00%,64.90%,48.60%,38.50%,100.00%,44.00%,6.10%,4.20%,13.00%,1.70%,9.00%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,10.00%,30.00%,87.80%,4.50%,13.50%,0.90%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,22.90%,0.00%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,22.50%,16.40%,0.00%,81.10%,21.60%,39.80%,45.00%,0.00%,19.30%,1.50%,0.70%,0.00%,8.50%,0.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Spalding County, Georgia","27,407",299,"2,353","3,766",757,"3,628","2,326",163,"1,139","2,129","6,067","2,061","1,296","1,423",,12.20%
    Total,,,,,,,,,,,,,,,,
        Estimate,28.60%,0.00%,9.10%,12.80%,5.70%,13.00%,15.80%,47.20%,38.20%,39.50%,65.50%,7.80%,20.30%,36.30%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,14.20%,20.10%,1.10%,2.80%,4.20%,1.00%,2.30%,0.00%,0.70%,19.30%,17.10%,47.00%,37.80%,46.90%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,22.20%,6.00%,2.90%,8.20%,30.10%,55.50%,11.30%,29.40%,48.00%,25.60%,13.70%,30.30%,29.60%,13.40%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,12.50%,70.20%,82.40%,11.00%,2.50%,4.00%,13.80%,23.30%,0.00%,4.50%,1.90%,0.00%,7.60%,2.20%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,22.50%,3.70%,4.50%,65.20%,57.50%,26.40%,56.90%,0.00%,13.10%,11.20%,1.70%,14.80%,4.60%,1.20%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Stephens County, Georgia","10,862",155,487,"2,056",252,"1,426",703,68,494,744,"2,370","1,297",435,375,,24.70%
    Total,,,,,,,,,,,,,,,,
        Estimate,25.40%,71.60%,11.70%,10.10%,0.00%,10.10%,7.30%,13.20%,38.50%,30.50%,64.90%,5.00%,23.40%,15.20%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,23.10%,0.00%,0.00%,0.90%,48.40%,7.90%,1.40%,0.00%,3.00%,41.40%,24.00%,80.80%,29.00%,47.70%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,20.00%,0.00%,2.30%,11.50%,16.30%,53.70%,11.70%,38.20%,57.10%,13.20%,7.10%,14.20%,32.00%,37.10%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,6.60%,5.20%,74.30%,5.60%,23.80%,0.00%,14.90%,16.20%,1.40%,0.00%,0.70%,0.00%,6.40%,0.00%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,24.90%,23.20%,11.70%,72.00%,11.50%,28.30%,64.70%,32.40%,0.00%,14.90%,3.20%,0.00%,9.20%,0.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Stewart County, Georgia","1,710",105,109,200,0,142,239,0,59,47,445,103,118,143,,7.90%
    Total,,,,,,,,,,,,,,,,
        Estimate,20.10%,18.10%,5.50%,5.50%,-,3.50%,2.90%,-,16.90%,2.10%,57.30%,0.00%,12.70%,9.80%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,19.90%,0.00%,0.00%,0.00%,-,17.60%,0.00%,-,0.00%,80.90%,19.80%,77.70%,2.50%,74.10%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,21.20%,14.30%,21.10%,8.00%,-,58.50%,10.90%,-,83.10%,0.00%,22.90%,22.30%,2.50%,16.10%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,12.20%,39.00%,64.20%,0.00%,-,0.00%,0.00%,-,0.00%,0.00%,0.00%,0.00%,82.20%,0.00%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
