County_Name,Civilian employed population 16 years and over,"Agriculture, forestry, fishing and hunting, and mining",Construction,Manufacturing,Wholesale trade,Retail trade,"Transportation and warehousing, and utilities",Information,"Finance and insurance, and real estate and rental and leasing","Professional, scientific, and management, and administrative and waste management services","Educational services, and health care and social assistance","Arts, entertainment, and recreation, and accommodation and food services","Other services, except public administration",Public administration,PERCENT ALLOCATED,Industry
"Casey County, Kentucky","5,410",307,462,"1,059",152,434,306,88,216,176,"1,572",293,251,94,,10.30%
"Christian County, Kentucky","23,349",546,"1,495","4,298",498,"2,221",855,497,738,"2,845","4,881","1,746","1,190","1,539",,9.90%
"Clark County, Kentucky","16,363",211,"1,426","2,658",483,"1,828",904,133,657,"1,606","3,879","1,040",667,871,,7.50%
"Clay County, Kentucky","5,722",132,367,711,80,738,413,252,259,296,"1,114",599,349,412,,18.50%
"Clinton County, Kentucky","3,808",169,233,897,44,418,82,61,120,228,907,410,47,192,,13.50%
"Crittenden County, Kentucky","3,604",398,334,587,41,400,141,12,114,172,745,233,220,207,,8.70%
"Cumberland County, Kentucky","2,628",143,201,620,19,322,103,19,139,180,612,124,121,25,,21.70%
"Daviess County, Kentucky","46,273",914,"2,623","7,652","1,246","5,027","2,493",414,"3,114","3,683","11,609","3,637","2,219","1,642",,12.70%
"Edmonson County, Kentucky","4,669",58,623,833,106,600,169,16,156,304,980,525,178,121,,11.30%
"Elliott County, Kentucky","1,762",12,198,334,0,116,129,20,15,23,378,238,112,187,,9.60%
"Estill County, Kentucky","4,806",45,374,"1,222",80,640,166,42,208,141,"1,093",229,182,384,,12.50%
"Fayette County, Kentucky","168,366","2,462","7,361","15,391","4,077","20,989","6,525","2,508","9,489","18,829","48,845","17,475","8,633","5,782",,8.00%
"Fleming County, Kentucky","5,726",219,551,"1,035",65,705,515,21,98,357,"1,511",263,231,155,,7.20%
"Floyd County, Kentucky","11,076",407,635,504,330,"1,347",849,233,615,751,"3,200","1,121",551,533,,11.50%
"Franklin County, Kentucky","24,045",735,"1,578","2,597",234,"2,557",897,357,893,"2,317","4,365","2,320",685,"4,510",,5.80%
"Fulton County, Kentucky","2,088",137,162,407,15,183,101,34,134,216,355,191,23,130,,16.20%
"Gallatin County, Kentucky","3,890",51,352,789,170,394,400,33,180,269,546,332,183,191,,11.20%
"Garrard County, Kentucky","7,773",363,728,"1,069",236,733,387,123,322,507,"2,013",387,538,367,,7.60%
"Grant County, Kentucky","11,307",122,743,"2,249",405,"1,344","1,141",147,860,654,"1,775","1,122",367,378,,11.40%
"Graves County, Kentucky","15,559",717,"1,212","2,460",550,"2,073",872,382,440,928,"3,368",902,970,685,,9.30%
"Grayson County, Kentucky","10,669",423,"1,082","2,591",242,"1,139",497,67,353,269,"2,265",808,452,481,,8.10%
"Green County, Kentucky","4,184",154,261,899,61,607,259,34,212,215,930,275,158,119,,17.50%
"Greenup County, Kentucky","13,934",93,999,"1,627",293,"2,006",892,192,735,853,"4,022","1,027",660,535,,8.50%
"Hancock County, Kentucky","3,742",124,164,"1,344",24,428,217,53,102,166,770,148,140,62,,7.80%
"Hardin County, Kentucky","47,832",290,"2,590","7,322",938,"5,716","2,475","1,115","2,523","3,668","10,058","4,810","2,492","3,835",,14.10%
"Harlan County, Kentucky","6,804",675,513,406,58,889,366,111,256,394,"2,104",464,256,312,,11.50%
"Harrison County, Kentucky","8,573",232,564,"2,215",54,993,423,99,256,431,"1,863",535,404,504,,6.80%
"Hart County, Kentucky","7,607",272,737,"1,971",107,699,562,106,313,256,"1,230",924,240,190,,9.80%
"Henderson County, Kentucky","20,452",456,"1,711","3,904",413,"2,032","1,374",187,899,"1,354","4,993","1,603",907,619,,14.10%
"Henry County, Kentucky","6,907",203,516,"1,019",99,769,309,68,330,579,"1,616",505,433,461,,5.60%
"Hickman County, Kentucky","1,655",85,106,333,25,80,143,0,37,191,398,49,98,110,,7.10%
"Hopkins County, Kentucky","18,643","1,224","1,004","2,637",382,"1,679","1,407",109,668,"1,195","5,382","1,355",623,978,,10.40%
"Jackson County, Kentucky","4,033",93,476,822,30,166,321,180,155,262,845,275,170,238,,7.10%
"Jefferson County, Kentucky","385,423","1,016","19,406","45,921","10,206","41,872","33,528","7,186","30,569","41,190","88,911","37,105","17,584","10,929",,11.70%
"Jessamine County, Kentucky","25,154",238,"2,129","2,170",725,"3,486","1,236",285,"1,338","2,214","7,041","1,897","1,608",787,,9.50%
"Johnson County, Kentucky","6,980",220,357,216,87,"1,037",529,217,406,438,"2,142",587,291,453,,13.00%
"Kenton County, Kentucky","86,893",383,"4,725","10,580","3,411","10,151","5,498","1,539","7,694","9,609","18,809","8,153","3,406","2,935",,10.50%
"Knott County, Kentucky","4,518",233,222,160,146,490,247,65,189,244,"1,674",320,195,333,,3.80%
"Knox County, Kentucky","9,677",111,341,"1,006",199,"1,345",597,166,350,"1,287","2,929",684,253,409,,7.70%
"Larue County, Kentucky","6,411",169,408,"1,951",52,705,400,63,266,364,"1,212",200,345,276,,12.90%
"Laurel County, Kentucky","23,932",443,"1,106","3,000",308,"3,883","1,952",347,"1,091","1,996","5,678","1,969","1,153","1,006",,10.00%
"Lawrence County, Kentucky","4,602",185,194,447,137,593,434,132,158,363,"1,354",182,195,228,,10.40%
"Lee County, Kentucky","2,127",16,233,266,36,304,157,43,34,163,569,45,29,232,,12.70%
"Leslie County, Kentucky","3,336",414,115,285,116,312,256,7,57,163,989,115,97,410,,10.30%
"Letcher County, Kentucky","7,303",402,272,314,130,"1,017",497,149,187,328,"2,677",524,394,412,,9.70%
"Lewis County, Kentucky","4,041",67,672,853,15,437,200,52,204,263,962,163,88,65,,9.50%
"Lincoln County, Kentucky","9,857",348,749,"1,318",255,959,626,256,316,612,"2,566",843,503,506,,9.40%
"Livingston County, Kentucky","3,856",251,437,423,157,341,234,96,118,296,918,226,194,165,,9.20%
"Logan County, Kentucky","11,553",768,"1,043","2,911",186,"1,251",463,135,324,386,"2,502",625,591,368,,5.70%
"Lyon County, Kentucky","2,960",67,118,405,25,336,314,19,56,147,535,392,122,424,,7.10%
"McCracken County, Kentucky","29,366",290,"1,610","2,884",436,"4,595","1,713",646,"1,450","2,233","7,525","3,137","1,594","1,253",,9.90%
"McCreary County, Kentucky","4,914",103,400,716,102,490,310,49,196,180,"1,332",550,194,292,,9.60%
"McLean County, Kentucky","3,755",347,274,601,166,402,244,4,101,184,807,252,193,180,,13.10%
"Madison County, Kentucky","43,048",414,"2,455","5,194",590,"4,859","1,833",685,"1,632","3,745","12,058","5,303","2,051","2,229",,12.00%
"Magoffin County, Kentucky","3,411",99,338,488,0,347,203,13,62,139,"1,037",192,166,327,,10.30%
"Marion County, Kentucky","7,609",219,355,"2,338",134,726,352,20,201,485,"1,727",394,316,342,,8.60%
"Marshall County, Kentucky","13,207",322,"1,096","2,220",374,"1,544",916,181,564,845,"3,189",846,496,614,,10.50%
"Martin County, Kentucky","3,271",195,186,147,136,604,85,42,363,93,808,95,69,448,,10.60%
"Mason County, Kentucky","7,323",425,445,"1,255",113,"1,017",625,35,199,336,"1,785",687,176,225,,9.90%
"Meade County, Kentucky","12,676",161,"1,213","1,327",168,"1,383","1,387",133,433,"1,134","2,705","1,127",463,"1,042",,8.80%
"Menifee County, Kentucky","2,285",69,205,594,107,269,146,32,10,116,414,110,92,121,,13.40%
"Mercer County, Kentucky","9,641",243,669,"2,149",121,"1,023",843,53,425,519,"2,096",693,249,558,,7.80%
"Metcalfe County, Kentucky","4,138",175,253,"1,044",94,529,184,19,171,289,813,247,112,208,,14.90%
"Monroe County, Kentucky","4,644",556,336,916,195,620,84,23,88,131,"1,104",196,199,196,,9.80%
"Montgomery County, Kentucky","11,796",59,865,"2,834",160,"1,859",406,118,290,576,"2,827",808,482,512,,14.30%
"Morgan County, Kentucky","3,876",47,346,543,15,592,237,64,111,134,"1,192",85,156,354,,8.10%
"Muhlenberg County, Kentucky","12,120",527,713,"1,913",198,"1,233",716,67,794,870,"2,885",952,668,584,,13.10%
"Nelson County, Kentucky","22,054",413,"1,318","5,305",757,"2,220","1,645",207,"1,081","1,624","4,647","1,229",874,734,,10.80%
"Nicholas County, Kentucky","2,956",185,319,564,35,374,215,7,37,116,674,181,155,94,,5.60%
"Ohio County, Kentucky","10,146",404,753,"2,213",90,"1,086",413,34,429,699,"2,160",751,694,420,,10.90%
"Oldham County, Kentucky","31,990",198,"1,863","4,090",759,"3,155","1,990",572,"3,738","3,671","7,431","2,012","1,435","1,076",,10.60%
"Owen County, Kentucky","4,650",179,373,"1,164",95,494,284,36,190,189,804,410,98,334,,9.10%
"Owsley County, Kentucky","1,222",79,85,108,6,89,142,14,40,58,408,18,57,118,,8.80%
"Pendleton County, Kentucky","6,606",139,654,"1,047",174,843,756,73,250,453,"1,019",387,276,535,,10.50%
"Perry County, Kentucky","9,687",354,798,376,228,"1,214",336,344,327,769,"3,531",356,252,802,,12.90%
"Pike County, Kentucky","19,320","1,014",918,"1,413",469,"2,833","1,066",230,"1,018","1,168","5,829","1,586",724,"1,052",,23.70%
"Powell County, Kentucky","4,830",127,444,905,50,532,428,33,189,209,967,212,330,404,,17.60%
"Pulaski County, Kentucky","26,344",423,"1,707","3,764",494,"3,232","1,343",551,"1,415","2,060","6,626","2,276","1,473",980,,8.60%
"Robertson County, Kentucky",826,54,95,188,0,61,61,8,36,31,125,38,56,73,,7.30%
"Rockcastle County, Kentucky","6,252",146,474,"1,293",4,621,329,140,227,428,"1,772",434,196,188,,15.80%
"Rowan County, Kentucky","10,574",206,658,943,96,"1,360",402,134,504,460,"3,967",946,448,450,,14.90%
"Russell County, Kentucky","7,157",123,539,"1,597",154,999,234,86,294,322,"1,729",477,347,256,,14.40%
"Scott County, Kentucky","28,483",602,"1,273","7,329",572,"2,663","1,085",343,"1,251","2,764","6,042","2,100","1,128","1,331",,7.60%
"Shelby County, Kentucky","24,005",618,"1,803","4,659",568,"2,921","1,562",342,"1,740","1,561","4,707","1,531",922,"1,071",,8.90%
"Simpson County, Kentucky","7,929",216,472,"2,033",374,"1,070",344,92,283,495,"1,252",505,423,370,,7.00%
"Spencer County, Kentucky","9,875",97,815,"1,716",79,"1,113",718,97,741,700,"2,399",644,444,312,,9.90%
"Taylor County, Kentucky","11,323",192,474,"2,256",145,"2,186",589,180,333,642,"2,956",772,296,302,,13.20%
"Todd County, Kentucky","4,942",605,260,"1,093",72,511,278,26,141,232,"1,119",206,217,182,,9.20%
"Trigg County, Kentucky","5,943",249,426,802,27,726,376,22,162,354,"1,598",646,191,364,,4.90%
"Trimble County, Kentucky","3,810",45,181,959,31,390,354,24,175,481,657,345,54,114,,12.00%
"Union County, Kentucky","6,292",816,491,"1,071",77,562,344,16,90,586,"1,349",422,208,260,,11.20%
"Warren County, Kentucky","66,821",782,"3,610","10,663","2,195","8,538","3,455",750,"2,741","5,774","16,281","7,477","3,107","1,448",,9.00%
"Washington County, Kentucky","5,704",222,362,"1,375",91,443,259,57,232,311,"1,525",467,139,221,,9.40%
"Wayne County, Kentucky","7,433",429,322,"1,704",176,950,354,108,328,390,"1,701",503,185,283,,9.00%
"Webster County, Kentucky","5,104",466,271,"1,404",76,484,493,13,176,89,"1,075",157,229,171,,11.20%
"Whitley County, Kentucky","13,004",171,696,"1,771",260,"1,675",531,183,382,935,"3,900","1,260",512,728,,9.50%
"Wolfe County, Kentucky","1,478",28,151,201,9,223,117,10,17,102,359,53,118,90,,6.80%
"Woodford County, Kentucky","13,214",944,484,"1,405",550,"1,409",435,271,687,"1,117","2,857","1,003","1,090",962,,8.20%
"Acadia Parish, Louisiana","24,086","2,562","1,937","1,996",624,"3,036","1,129",467,890,"1,284","5,711","2,457","1,142",851,,13.40%
"Allen Parish, Louisiana","9,012",521,777,854,185,771,594,34,357,337,"1,842","1,480",364,896,,5.60%
"Ascension Parish, Louisiana","60,122",633,"5,625","9,096","2,643","6,182","3,670","1,076","3,542","5,151","13,148","3,947","1,877","3,532",,15.30%
"Assumption Parish, Louisiana","9,708",457,"1,393","1,577",129,"1,214",523,163,516,308,"2,326",451,260,391,,16.30%
"Avoyelles Parish, Louisiana","15,080",758,"1,214",954,472,"1,633",478,241,641,"1,168","3,590","1,590",654,"1,687",,12.70%
"Beauregard Parish, Louisiana","14,695",658,"1,308","2,213",221,"1,682",794,102,741,975,"3,034","1,218","1,057",692,,10.00%
"Bienville Parish, Louisiana","4,548",366,304,759,118,436,216,67,220,252,"1,051",347,189,223,,9.60%
"Bossier Parish, Louisiana","53,972","2,002","3,722","4,405","1,368","6,137","2,995",634,"3,080","4,492","12,595","5,219","3,394","3,929",,22.10%
"Caddo Parish, Louisiana","101,111","2,733","6,142","5,531","1,930","12,799","5,699","1,589","4,916","10,089","27,507","11,588","6,016","4,572",,16.90%
"Calcasieu Parish, Louisiana","90,319","2,056","11,426","8,992","2,019","9,725","4,854","1,268","3,744","6,666","20,571","10,741","4,257","4,000",,14.30%
"Caldwell Parish, Louisiana","3,314",307,350,215,84,314,202,18,164,105,"1,065",125,110,255,,4.80%
"Cameron Parish, Louisiana","3,078",365,273,398,87,532,108,71,46,122,426,417,83,150,,9.60%
"Catahoula Parish, Louisiana","3,172",370,240,74,58,275,111,46,117,147,917,84,193,540,,5.80%
"Claiborne Parish, Louisiana","5,082",436,554,604,66,321,363,101,236,273,"1,260",277,242,349,,9.70%
"Concordia Parish, Louisiana","6,137",670,503,199,129,822,229,39,282,448,"1,743",340,291,442,,10.90%
"De Soto Parish, Louisiana","10,876",661,"1,190","1,218",199,"1,411",815,19,443,576,"2,608",684,623,429,,12.60%
"East Baton Rouge Parish, Louisiana","215,335","1,862","15,825","17,078","4,318","25,324","9,949","4,378","12,470","22,569","54,862","23,329","10,415","12,956",,17.30%
"East Carroll Parish, Louisiana","1,099",110,44,26,40,127,34,0,67,94,329,41,40,147,,9.80%
"East Feliciana Parish, Louisiana","6,588",242,884,558,189,696,441,89,357,395,"1,624",276,394,443,,17.50%
"Evangeline Parish, Louisiana","11,924",824,863,919,351,"1,499",996,86,263,479,"3,658",921,662,403,,15.30%
"Franklin Parish, Louisiana","6,917",833,373,397,117,603,593,59,329,409,"1,909",341,419,535,,15.00%
"Grant Parish, Louisiana","7,837",559,657,"1,085",182,886,455,84,291,386,"1,667",547,587,451,,11.50%
"Iberia Parish, Louisiana","29,434","2,833","2,521","2,808","1,070","4,036","1,114",168,"1,241","1,965","5,956","2,614","2,004","1,104",,11.70%
"Iberville Parish, Louisiana","12,900",519,841,"1,327",324,"1,463",474,167,549,617,"3,355",668,924,"1,672",,18.70%
"Jackson Parish, Louisiana","5,510",498,284,623,80,609,141,40,240,425,"1,489",203,424,454,,6.40%
"Jefferson Parish, Louisiana","208,512","2,788","20,266","11,269","7,103","20,621","13,879","3,028","12,455","23,594","46,402","24,062","13,183","9,862",,15.40%
"Jefferson Davis Parish, Louisiana","11,608","1,201","1,033","1,062",186,"1,361",622,68,385,650,"2,514","1,323",573,630,,8.50%
"Lafayette Parish, Louisiana","119,445","8,104","6,884","5,729","4,579","14,052","5,462","1,658","6,661","13,442","30,946","12,407","5,394","4,127",,11.00%
"Lafourche Parish, Louisiana","41,452","3,472","3,656","3,632",743,"4,684","3,230",483,"1,769","3,140","10,157","3,028","1,794","1,664",,13.00%
"LaSalle Parish, Louisiana","5,788","1,053",389,331,142,584,333,16,106,195,"2,035",185,178,241,,14.40%
"Lincoln Parish, Louisiana","20,576",498,730,"1,657",185,"2,290",866,52,"1,097","1,239","7,058","3,064",970,870,,9.20%
"Livingston Parish, Louisiana","63,576","1,203","8,978","6,583","1,401","7,373","3,165",634,"3,825","6,228","13,042","4,930","2,931","3,283",,12.90%
"Madison Parish, Louisiana","3,172",290,134,267,94,261,187,15,82,121,971,264,161,325,,10.70%
"Morehouse Parish, Louisiana","8,810",364,848,"1,005",211,"1,016",242,185,437,447,"2,561",549,520,425,,9.60%
"Natchitoches Parish, Louisiana","12,931",454,626,"2,373",111,"1,646",429,71,567,655,"3,773",880,798,548,,16.00%
"Orleans Parish, Louisiana","178,975","1,481","8,693","6,240","2,930","17,835","10,774","3,502","9,255","22,804","47,533","29,788","9,030","9,110",,14.60%
"Ouachita Parish, Louisiana","65,345",784,"3,294","4,186","2,391","8,876","2,987","2,492","4,179","5,043","19,367","5,881","2,814","3,051",,11.30%
"Plaquemines Parish, Louisiana","9,901",885,837,601,454,568,822,81,291,840,"2,001","1,079",621,821,,16.50%
"Pointe Coupee Parish, Louisiana","9,184",451,"1,037","1,365",145,803,675,81,273,630,"2,053",690,210,771,,15.10%
"Rapides Parish, Louisiana","55,199","1,658","4,106","2,736","1,703","5,526","2,701",493,"2,513","3,871","17,079","5,380","2,613","4,820",,10.20%
"Red River Parish, Louisiana","3,069",254,113,525,66,272,164,0,95,66,764,264,223,263,,4.60%
"Richland Parish, Louisiana","7,855",480,910,572,177,"1,057",320,84,478,517,"1,871",540,414,435,,15.30%
"Sabine Parish, Louisiana","8,031","1,380",525,743,133,"1,117",451,39,368,654,"1,362",462,456,341,,13.80%
"St. Bernard Parish, Louisiana","19,455",378,"1,341","1,551",598,"2,785","1,444",170,936,"1,616","4,053","2,392","1,164","1,027",,19.80%
"St. Charles Parish, Louisiana","24,555",299,"2,206","2,926",629,"2,200","2,575",279,"1,199","2,943","5,025","1,967",880,"1,427",,15.00%
"St. Helena Parish, Louisiana","3,855",202,483,240,32,331,159,33,238,176,"1,268",268,159,266,,10.70%
"St. James Parish, Louisiana","9,096",247,814,"1,818",138,964,806,80,148,574,"2,025",591,448,443,,10.10%
"St. John the Baptist Parish, Louisiana","18,375",176,"1,753","2,260",479,"1,859","1,406",399,"1,137","1,654","3,917","1,545",667,"1,123",,14.30%
"St. Landry Parish, Louisiana","31,471","1,609","2,848","2,447",677,"4,081","2,071",346,"1,285","1,983","8,356","2,445","1,874","1,449",,15.70%
"St. Martin Parish, Louisiana","22,352","1,850","1,803","2,391",697,"2,714","1,112",241,"1,403","1,914","4,377","1,539","1,313",998,,9.40%
"St. Mary Parish, Louisiana","19,415","1,868","1,276","2,331",395,"2,924","1,051",279,817,"1,347","3,603","1,750","1,052",722,,13.00%
"St. Tammany Parish, Louisiana","118,423","3,094","10,563","7,399","4,358","12,976","6,516","1,969","7,390","13,436","27,073","11,950","6,190","5,509",,12.10%
"Tangipahoa Parish, Louisiana","55,975",825,"4,131","4,327","1,467","7,906","3,103",714,"2,096","4,644","14,459","6,293","3,271","2,739",,8.50%
"Tensas Parish, Louisiana","1,266",241,31,23,54,137,72,12,6,48,278,70,68,226,,16.60%
"Terrebonne Parish, Louisiana","47,216","5,017","3,541","3,375",769,"6,637","3,454",336,"1,581","3,816","10,618","4,469","1,888","1,715",,14.90%
"Union Parish, Louisiana","8,710",516,"1,224","1,077",77,910,391,418,302,779,"1,914",351,357,394,,12.30%
"Vermilion Parish, Louisiana","24,213","3,557","1,758","1,384",557,"2,773","1,145",244,"1,106","2,057","5,373","1,722","1,437","1,100",,11.00%
"Vernon Parish, Louisiana","16,299",647,"1,487",851,176,"2,003",794,215,605,"1,559","3,889","1,536",713,"1,824",,11.60%
"Washington Parish, Louisiana","17,126",868,"1,106","1,510",189,"2,192","1,251",211,638,"1,767","4,284","1,173",773,"1,164",,15.30%
"Webster Parish, Louisiana","14,182",966,"1,523","1,126",449,"1,764",743,96,507,890,"3,513",896,789,920,,10.40%
"West Baton Rouge Parish, Louisiana","11,982",294,"1,288","1,684",285,"1,112",554,13,494,856,"2,905","1,106",521,870,,17.10%
"West Carroll Parish, Louisiana","4,026",493,441,225,111,471,185,17,177,284,853,234,318,217,,9.10%
"West Feliciana Parish, Louisiana","5,741",84,624,320,89,326,226,145,167,591,"1,773",443,309,644,,12.50%
"Winn Parish, Louisiana","4,897",569,455,597,89,303,316,11,120,271,"1,122",247,193,604,,7.10%
"Androscoggin County, Maine","54,139",787,"3,237","5,747","1,163","6,583","2,562","1,044","4,037","5,660","14,446","4,169","2,495","2,209",,6.10%
"Aroostook County, Maine","29,147","1,684","2,053","2,835",444,"3,473","1,983",323,"1,411","1,467","8,318","1,776","1,364","2,016",,7.20%
"Cumberland County, Maine","164,003","1,568","9,363","12,000","3,605","19,042","5,607","3,844","15,872","20,601","45,894","15,237","6,942","4,428",,9.50%
"Franklin County, Maine","14,531",575,"1,225","1,763",143,"1,461",614,92,720,809,"4,566","1,401",487,675,,9.00%
"Hancock County, Maine","28,029","1,906","2,133","1,574",539,"3,219","1,081",346,"1,228","3,734","7,349","2,524","1,532",864,,8.10%
"Kennebec County, Maine","60,412","1,283","4,593","4,055","1,504","8,381","2,343",837,"2,748","4,746","18,022","4,313","2,669","4,918",,6.50%
"Knox County, Maine","19,699","1,149","1,764","1,465",360,"2,826",940,310,"1,060","1,856","4,304","1,493","1,495",677,,8.90%
"Lincoln County, Maine","16,306",772,"1,606","1,679",185,"1,857",418,263,682,"1,528","4,148","1,430",830,908,,7.40%
"Oxford County, Maine","26,029",909,"2,704","2,890",330,"3,430","1,089",225,"1,191","1,512","6,912","2,791","1,051",995,,8.60%
